sentence,tag
"['a', 'statistical', 'association', 'between', 'the', 'incidence', 'of', 'dvt', 'and', 'combination', 'chemotherapy', 'including', 'doxorubicin', '(', 'p', '=', '.', '02', ')', 'was', 'observed', ';', 'this', 'association', 'was', 'confirmed', 'on', 'multivariate', 'analysis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'O']"
"['acute', 'renal', 'failure', 'with', 'severe', 'tubulointerstitial', 'changes', 'in', 'a', 'patient', 'with', 'minimal', 'change', 'nephrotic', 'syndrome', 'treated', 'with', 'enalapril', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['the', 'two', 'middle', 'aged', 'women', 'presented', 'with', 'respiratory', 'symptoms', 'after', 'prolonged', 'treatment', 'with', 'nitrofurantoin', '.']","['O', 'O', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Other', 'I-Other', 'O', 'I-Treatment', 'O']"
"['prior', 'reports', 'have', 'emphasized', 'the', 'tubular', 'and', 'interstitial', 'lesions', 'associated', 'with', 'intermittent', 'or', 'discontinuous', 'rifampin', 'therapy', 'for', 'tuberculosis', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Problem', 'O']"
"['the', 'mechanism', 'of', 'rta', 'induced', 'by', 'fk506', 'has', 'not', 'yet', 'been', 'clearly', 'elucidated', '.']","['O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['anaphylactic', 'reaction', 'to', 'bacitracin', 'ointment', '.']","['I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['we', 'report', 'a', 'case', 'of', 'fatal', 'fulminant', 'hepatitis', 'caused', 'by', 'the', 'use', 'of', 'disulfiram', 'in', 'a', 'man', 'with', 'previously', 'normal', 'hepatocellular', 'function', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'O', 'O']"
"['six', 'days', 'after', 'taking', 'erlotinib', ',', 'a', 'chest', 'radiograph', 'showed', 'rapid', 'progression', 'of', 'reticular', 'infiltration', 'in', 'both', 'lung', 'fields', '.']","['I-Other', 'I-Other', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Test', 'I-Test', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['several', 'such', 'hbv', 'reactivations', 'were', 'reported', 'after', 'combined', 'rituximab', 'and', 'multiagent', 'chemotherapy', 'for', 'b', '-', 'cell', 'lymphomas', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['a', '4', '-', 'month', 'regimen', 'of', 'gatifloxacin', 'with', 'rifampin', ',', 'isoniazid', ',', 'and', 'pyrazinamide', 'is', 'being', 'evaluated', 'for', 'the', 'treatment', 'of', 'tuberculosis', 'in', 'a', 'phase', '3', 'randomized', 'controlled', 'trial', '(', 'oflotub', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['in', 'this', 'report', ',', 'one', 'patient', 'who', 'developed', 'gangrene', 'after', 'bleomycin', 'and', 'vincristine', '/', 'vinblastine', 'chemotherapy', 'for', 'aids', '-', 'related', 'kaposi', ""'"", 's', 'sarcoma', 'and', 'another', 'hiv', '-', 'infected', 'patient', 'who', 'exhibited', 'symptoms', 'of', 'severe', 'raynaud', ""'"", 's', 'phenomenon', 'related', 'to', 'the', 'same', 'regimen', 'are', 'presented', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['since', 'contracting', 'covid', ',', 'the', 'patient', 'has', 'been', 'prescribed', 'a', 'new', 'antiviral', 'medication', '.']","['O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['infants', 'are', 'particularly', 'susceptible', 'to', 'chronic', 'nitrate', '-', 'induced', 'methemoglobinemia', 'because', 'of', 'their', 'low', 'stomach', 'acid', 'production', ',', 'large', 'numbers', 'of', 'nitrite', '-', 'reducing', 'bacteria', ',', 'and', 'the', 'relatively', 'easy', 'oxidation', 'of', 'fetal', 'hemoglobin', '.']","['I-Background', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'O']"
"['he', 'was', 'diagnosed', 'with', 'possible', 'serotonin', 'syndrome', ';', 'his', 'symptoms', 'resolved', 'after', 'clomipramine', 'was', 'stopped', 'but', 'before', 'clozapine', 'was', 'restarted', 'eight', 'days', 'later', '.']","['O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O']"
"['a', '69', '-', 'year', '-', 'old', 'white', 'female', 'whose', 'anticoagulation', 'treatment', 'had', 'been', 'stable', 'for', '18', 'months', 'with', 'warfarin', '2', '.', '5', 'mg', 'daily', '(', '17', '.', '5', 'mg', '/', 'wk', ')', 'presented', 'to', 'an', 'anticoagulation', 'clinic', 'with', 'a', 'critically', 'elevated', 'inr', 'of', 'greater', 'than', '12', '.', '3', 'after', 'a', 'dose', 'increase', 'in', 'extended', '-', 'release', 'niacin', '(', 'niaspan', ')', 'from', '500', 'mg', 'to', '1000', 'mg', 'daily', 'the', 'previous', 'week', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Other', 'O', 'I-Other', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Other', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['posterior', 'reversible', 'encephalopathy', 'syndrome', 'associated', 'with', 'methotrexate', 'neurotoxicity', ':', 'conventional', 'magnetic', 'resonance', 'and', 'diffusion', '-', 'weighted', 'imaging', 'findings', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Test', 'I-Test', 'O', 'O', 'I-Test', 'I-Test', 'I-Test', 'O', 'O']"
"['neutropenia', 'is', 'an', 'infrequent', 'complication', 'following', 'administration', 'of', 'the', 'angiotensin', '-', 'converting', 'enzyme', '(', 'ace', ')', 'inhibitor', ',', 'captopril', '.']","['I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['orally', 'delivered', 'pxd', 'showed', 'no', 'evidence', 'of', 'clinical', 'activity', ',', 'when', 'combined', 'with', 'weekly', 'auc2', '-', 'carboplatin', 'in', 'proc', '.']","['I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Other', 'I-Test', 'I-Test', 'I-Treatment', 'O', 'I-Problem', 'O']"
"['warfarin', '-', 'associated', 'bleeding', 'complication', 'saved', 'life', '.']","['I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['we', 'report', 'a', 'patient', 'with', 'advanced', 'colonic', 'carcinoma', 'who', 'was', 'treated', 'with', 'concomitant', 'chemoirradiation', 'with', 'oxaliplatin', 'and', 'developed', 'a', 'peculiar', 'dermnatitis', 'in', 'the', 'irradiated', 'field', 'after', 'being', 'exposed', 'to', 'subsequent', 'chemotherapy', 'with', 'oxaliplatin', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['methylene', 'blue', 'is', 'used', 'in', 'a', 'variety', 'of', 'surgical', 'settings', 'as', 'well', 'as', 'for', 'treatment', 'of', 'various', 'types', 'of', 'hypotensive', 'shock', 'and', 'methemoglobinaemia', '.']","['I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O']"
"['objective', ':', 'to', 'describe', 'a', 'patient', 'with', 'asymptomatic', 'bronchial', 'asthma', 'and', 'hypertension', 'who', 'developed', 'an', 'acute', 'asthma', 'attack', 'after', 'receiving', 'sustained', '-', 'release', 'verapamil', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['multiple', 'myeloma', 'complicated', 'by', 'congestive', 'heart', 'failure', 'following', 'first', 'administration', 'of', 'recombinant', 'alpha', '-', 'interferon', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['we', 'report', 'a', 'case', 'of', 'noncardiogenic', 'pulmonary', 'edema', 'developed', 'after', 'therapeutic', 'trial', 'of', 'eo', 'as', 'sclerosing', 'agent', 'for', 'esophageal', 'varix', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Test', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['induction', 'of', 'systemic', 'lupus', 'erythematosus', 'by', 'interferon', '-', 'gamma', 'in', 'a', 'patient', 'with', 'rheumatoid', 'arthritis', '.']","['O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['eleven', 'days', 'after', 'increase', 'of', 'the', 'trimipramine', 'dosage', 'to', '100', 'mg', '/', 'd', ',', 'she', 'was', 'hospitalized', 'because', 'of', 'seizures', 'suggesting', 'a', 'secondary', 'generalized', 'grand', '-', 'mal', 'episode', '.']","['I-Other', 'I-Other', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['an', 'immediate', 'hemolytic', 'reaction', 'induced', 'by', 'repeated', 'administration', 'of', 'oxaliplatin', '.']","['O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Other', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['pigmentary', 'disorders', 'are', 'recognized', 'adverse', 'effects', 'of', 'the', 'semi', '-', 'synthetic', 'tetracycline', 'derivative', 'antibiotic', ',', 'minocycline', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['inappropriate', 'antidiuretic', 'hormone', 'following', 'adenine', 'arabinoside', 'administration', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O']"
"['we', 'report', 'the', 'first', 'case', 'of', 'chlorambucil', '-', 'induced', 'dress', 'syndrome', 'in', 'a', '70', '-', 'year', '-', 'old', 'man', 'recently', 'diagnosed', 'with', 'chronic', 'lymphocytic', 'leukaemia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['objective', ':', 'to', 'report', 'the', 'occurrence', 'of', 'anaphylactoid', 'reactions', 'to', 'intraperitoneal', 'cisplatin', 'in', '3', 'patients', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O']"
"['the', 'increased', 'libido', 'disappeared', 'after', 'fluvoxamine', 'was', 'discontinued', '.']","['O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'O', 'O']"
"['after', 'excluding', 'other', 'causes', 'of', 'long', 'qt', 'syndrome', ',', 'the', 'hcq', 'was', 'suspected', 'as', 'the', 'cause', 'of', 'her', 'ventricular', 'tachycardia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['iatrogenic', 'cushing', 'syndrome', 'after', 'epidural', 'triamcinolone', 'injections', 'in', 'an', 'hiv', 'type', '1', '-', 'infected', 'patient', 'receiving', 'therapy', 'with', 'ritonavir', '-', 'lopinavir', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Background', 'I-Background', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['severe', 'systemic', 'hypersensitivity', 'reaction', 'to', 'ibuprofen', 'occurring', 'after', 'prolonged', 'therapy', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'I-Other', 'I-Other', 'O']"
"['tardive', 'dyskinesia', 'induced', 'by', 'sulpiride', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['a', 'case', 'of', 'high', '-', 'grade', 'endometrial', 'stromal', 'sarcoma', ',', 'confined', 'into', 'an', 'intrauterine', 'polypoid', 'growth', ',', 'in', 'a', 'woman', 'with', 'a', 'history', 'of', 'breast', 'cancer', 'who', 'was', 'treated', 'with', 'adjuvant', 'tamoxifen', '.']","['O', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['early', 'recognition', 'of', 'hereditary', 'motor', 'and', 'sensory', 'neuropathy', 'type', '1', 'can', 'avoid', 'life', '-', 'threatening', 'vincristine', 'neurotoxicity', '.']","['I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['peculiar', 'nail', '-', 'changes', 'in', 'a', '70', '-', 'year', '-', 'old', 'woman', 'with', 'rheumatoid', 'arthritis', 'occurring', 'after', 'approximately', '1', 'year', 'of', 'penicillamine', 'treatment', 'are', 'described', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Other', 'I-Other', 'O', 'I-Treatment', 'O', 'O', 'O', 'O']"
"['conclusions', ':', 'this', 'case', 'report', 'showed', 'that', 'the', 'clinical', 'appearance', 'of', 'hashimoto', ""'"", 's', 'disease', 'after', 'ifn', '-', 'alpha', 'therapy', 'for', 'chronic', 'c', 'hepatitis', 'in', 'our', 'patient', 'was', 'associated', 'with', 'a', 'specific', 'genetic', 'predisposition', '(', 'dr5', ')', 'for', 'this', 'pathology', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['disseminated', 'eruptive', 'giant', 'mollusca', 'contagiosa', 'in', 'an', 'adult', 'psoriasis', 'patient', 'during', 'efalizumab', 'therapy', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Background', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['the', 'mechanism', 'of', 'the', 'decrease', 'in', 'plasma', 'potassium', 'induced', 'by', 'phosphate', 'treatment', 'was', 'investigated', 'in', 'a', '24', '-', 'year', '-', 'old', 'hypertensive', 'patient', 'with', 'hypophosphatemic', 'osteomalacia', ',', 'who', 'was', 'the', 'youngest', 'of', 'four', 'patients', ',', 'belonging', 'to', 'a', '23', 'number', 'kindred', 'of', 'five', 'generations', '.']","['O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Background', 'I-Background', 'O', 'I-Background', 'O', 'I-Background', 'O', 'O', 'I-Background', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Background', 'I-Background', 'O']"
"['two', 'patients', 'with', 'osteomyelitis', 'who', 'developed', 'reversible', 'cholestatic', 'jaundice', 'during', 'treatment', 'with', 'oxacillin', 'derivatives', 'are', 'described', '.']","['O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O']"
"['context', ':', 'acute', 'drug', 'induced', 'hepatitis', 'has', 'not', 'been', 'commonly', 'associated', 'with', 'epidermal', 'growth', 'factor', 'receptor', '(', 'egfr', ')', 'inhibitors', '.']","['O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['we', 'present', 'a', 'case', 'of', 'acute', 'epinephrine', 'toxicity', 'resulting', 'in', 'acute', 'myocardial', 'ischemia', 'in', 'a', 'young', 'boy', 'with', 'combined', 'variable', 'immunodeficiency', 'syndrome', 'who', 'developed', 'severe', 'allergic', 'reaction', 'to', 'intravenous', 'immunoglobulin', ',', 'and', 'was', 'subsequently', 'given', 'epinephrine', 'by', 'mistake', 'intravenously', 'rather', 'than', 'subcutaneously', '.']","['O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Background', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['in', 'addition', ',', 'the', 'tachycardia', 'persisted', 'and', 'was', 'repeatedly', 'spontaneously', 'reinitiated', 'for', 'prolonged', 'periods', 'after', 'procainamide', '.']","['O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O']"
"['due', 'to', 'the', 'increasing', 'use', 'of', 'tmp', '-', 'smx', 'in', 'children', ',', 'clinicians', 'should', 'be', 'aware', 'of', 'this', 'potentially', 'life', '-', 'threatening', ',', 'immunemediated', 'hypersensitivity', 'reaction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O']"
"['the', 'infection', 'tended', 'to', 'subside', 'with', 'the', 'amph', 'administration', '.']","['O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['serotonin', 'syndrome', 'has', 'been', 'reported', 'with', 'administration', 'of', 'linezolid', 'and', 'serotonin', 'reuptake', 'inhibitors', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['post', 'marketing', 'studies', 'of', 'interferon', '-', 'beta', '(', 'ifn', 'beta', ')', 'therapy', 'in', 'multiple', 'sclerosis', '(', 'ms', ')', 'have', 'demonstrated', 'surprisingly', 'high', 'rates', 'of', 'hepatotoxicity', '.']","['O', 'O', 'I-Test', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O']"
"['l', '-', 'dopa', '-', 'induced', 'excessive', 'daytime', 'sleepiness', 'in', 'pd', ':', 'a', 'placebo', '-', 'controlled', 'case', 'with', 'mslt', 'assessment', '.']","['I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'O']"
"['azole', 'antifungals', ',', 'prescribed', 'prophylactically', 'to', 'avoid', 'severe', 'infections', 'in', 'immunosuppressed', 'organ', 'transplant', 'recipients', ',', 'can', 'interact', 'with', 'drug', 'substrates', 'of', 'cyp3a4', '.']","['I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Background', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['thrombocytosis', 'induced', 'by', 'enoxaparin', 'has', 'been', 'reported', 'as', 'a', 'rare', 'adverse', 'effect', 'of', 'this', 'medication', 'in', 'adults', '.']","['I-Problem', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
